Date,Bitcoin Core (BTC) Price,Blockchain Size,Fee Rate,Hash Rate,Inflation Rate,Miner Revenue,Price Volatility,Total Transactions,Transaction Fees,Money Supply,Avg. UTXO Amount
2017-10-22,6020.3,138767181143,103,10147786.813175997,,2076.79673325,69.42691135502062,264401630,164.29673325,16638112.5,0.297
2017-10-23,5937.62,138949942586,87,10037300.022077767,,2433.52538858,69.30685853433074,264692658,158.52538858,16640387.5,0.2979
2017-10-24,5879.95,139116488183,112,10011803.070285868,,2323.28456628,70.91616942427615,265009152,185.78456628,16642525.0,0.2978
2017-10-25,5577.92,139290367933,113,10037300.022077767,,2283.84661617,71.00038558379562,265355407,196.34661617,16644612.5,0.2976
2017-10-26,5694.34,139469507593,78,10326265.475719294,,2453.03900002,70.99018817955978,265665714,140.53900002,16646925.0,0.2979
2017-10-27,5885.37,139601438743,90,10670559.234209428,,2368.21786846,70.4511135000642,265938509,118.21786846,16649175.0,0.2974
2017-10-28,5764.85,139708796331,156,10222239.673997508,,1467.37126357,74.41380786263483,266184829,167.37126357,16650475.0,0.2965
2017-10-29,5735.73,139794449657,210,9798865.112289196,,1242.08911379,79.04283739107922,266393530,179.58911379,16651537.5,0.2957
2017-10-30,6111.17,139950182638,178,9840913.294213943,,2202.22579421,78.78380544886576,266723877,277.22579421,16653462.5,0.2951
2017-10-31,6120.82,140102364638,170,9904229.242225656,,2096.46021427,78.85446588566224,267040106,258.96021427,16655300.0,0.2946
2017-11-01,6404.92,140245642848,166,9908685.481052758,,1963.22468691,79.19758135749672,267320563,238.22468691,16657025.0,0.2943
2017-11-02,6709.49,140408392461,180,9945871.298942747,,2243.71974585,78.95781377945445,267672206,293.71974585,16658975.0,0.2936
2017-11-03,6978.53,140564041222,179,9636352.482585607,,2153.1830118000003,79.64755178011913,268013964,278.18301180000003,16660850.0,0.2929
2017-11-04,7201.52,140688571127,222,9791111.89076418,,1763.65229517,71.32738020631808,268291986,276.15229517,16662337.5,0.2917
2017-11-05,7379.54,140822175296,198,10255390.11529989,,1889.94278825,71.34979220212318,268582951,264.94278825,16663962.5,0.2913
2017-11-06,7424.23,140969174322,134,10121265.294878464,,1958.89338115,66.41936640591246,268834844,196.39338115,16665725.0,0.2913
2017-11-07,7007.85,141108119380,179,9976823.180578468,,1911.03944617,65.06330305022608,269108048,248.53944617,16667387.5,0.2908
2017-11-08,7080.14,141268265138,180,10162534.470392747,,2237.54633641,66.47742397895571,269440836,287.54633641,16669337.5,0.2902
2017-11-09,7365.18,141416119593,182,10038726.943849893,,2069.05333537,66.49288213150778,269744362,269.05333537,16671137.5,0.2896
2017-11-10,7164.93,141572886195,231,10069678.825485606,,2275.16450038,59.247189671864405,270084080,362.66450038,16673050.0,0.289
2017-11-11,6545.88,141698989979,257,10004648.674644377,,1823.47648646,59.59287383468168,270358318,323.47648646,16674550.0,0.2882
2017-11-12,6295.68,141783674452,384,9438552.350902613,,1325.30293423,52.683177290007286,270550614,325.30293423,16675550.0,0.2874
2017-11-13,5953.76,141868128364,698,8758965.79449656,,1589.52488698,52.64370521325616,270738482,589.52488698,16676550.0,0.2867
2017-11-14,6475.15,142013742974,534,8743281.499473456,,2527.16416066,53.115525218819364,271047441,777.16416066,16678300.0,0.2859
2017-11-15,6607.45,142145222925,472,8374026.663172337,,2220.69211998,54.52166662508277,271320010,620.69211998,16679900.0,0.2852
2017-11-16,7264.52,142304606077,370,8361124.917555828,,2489.04671078,57.24961622476778,271639748,589.04671078,16681800.0,0.2847
2017-11-17,7819.38,142459707502,325,8255367.527032174,,2404.64366625,57.14026387606676,271951027,504.64366625,16683700.0,0.2842
2017-11-18,7706.59,142632409276,229,8710769.256809771,,2483.0818919,57.17307868946102,272256619,395.58189189999996,16685787.5,0.2842
2017-11-19,7761.98,142775000275,199,9253375.573140522,,1984.18299295,56.917991726664425,272525657,284.18299295,16687487.5,0.284
2017-11-20,8040.05,142942090211,151,10028527.453613028,,2251.72966625,65.14081280656778,272792913,251.72966625,16689487.5,0.2844
2017-11-21,8233.46,143118990391,183,10367656.401319753,,2511.28403404,77.1060629460052,273125909,323.78403404,16691675.0,0.2841
2017-11-22,8120.11,143302973090,168,10803679.334085533,,2471.4648173,77.64261528308084,273499408,308.9648173,16693837.5,0.2834
2017-11-23,8219.51,143459528113,165,10764921.740061907,,2108.49151405,76.8410642857459,273811391,258.49151405,16695687.5,0.2829
2017-11-24,8051.32,143626372131,160,10813368.73259144,,2230.14445396,81.45265081512468,274164528,267.64445396,16697650.0,0.2822
2017-11-25,8216.59,143782658879,147,10620526.445159817,,2092.88624836,83.7696498042834,274471971,230.38624836,16699512.5,0.2816
2017-11-26,8730.57,143945050014,119,10795015.315715875,,2143.76382895,83.70753693728898,274804642,193.76382895,16701462.5,0.2812
2017-11-27,9305.8,144105534247,119,10708261.563142506,,2103.36478275,87.00474623130398,275135731,190.86478275,16703375.0,0.2807
2017-11-28,9642.59,144283681381,135,10638783.500577388,,2365.59432049,83.99276343662792,275517477,240.59432049,16705500.0,0.2798
2017-11-29,9907.62,144449500120,148,10454764.626414912,,2195.59950637,85.01312124333016,275882786,245.59950637,16707450.0,0.2789
2017-11-30,9772.29,144633580687,158,10675597.382496944,,2453.16331551,84.87342385390444,276281832,290.66331551,16709612.5,0.2779
2017-12-01,9858.82,144811993692,151,10751831.43405046,,2357.73467365,84.62996471137322,276665940,270.23467365,16711700.0,0.2769
2017-12-02,10772.12,145007280145,125,11077064.76924416,,2530.91799284,85.76148967309857,277078595,243.41799284,16713987.5,0.276
2017-12-03,10908.85,145174137643,114,11124893.20089029,,2201.91099646,84.53110640143129,277404052,189.41099646,16716000.0,0.2758
2017-12-04,11373.09,145358468701,101,11344903.9864625,,2386.70559053,85.48144016368998,277751360,186.70559053,16718200.0,0.2755
2017-12-05,11491.09,145552139440,119,11450126.536083987,,2492.39898858,89.97531933838727,278158828,229.89898858,16720462.5,0.2747
2017-12-06,11716.71,145740578191,117,11660571.635326967,,2445.32526078,89.86118511589542,278563810,220.32526078,16722687.5,0.2737
2017-12-07,13442.23,145939647898,130,12129675.908785885,,2608.59491236,90.89231123240499,279006895,258.59491236,16725037.5,0.2725
2017-12-08,16219.12,146097329098,235,12249457.022013014,,2269.84247555,94.97349498771635,279381992,369.84247555,16726937.5,0.2712
2017-12-09,15653.64,146262460111,391,12261377.962662205,,2596.02440333,94.77332533453155,279767641,646.02440333,16728887.5,0.2699
2017-12-10,14486.62,146445217448,307,12687102.641657947,,2736.83077839,99.93132353252754,280169324,561.83077839,16731062.5,0.2691
2017-12-11,15230.39,146618433964,262,12856365.003991084,,2503.76817825,99.81277057975343,280506049,453.76817825,16733112.5,0.2692
2017-12-12,16803.56,146799941444,272,13056882.849885035,,2630.52047142,102.56146281027846,280882792,493.02047142,16735250.0,0.2683
2017-12-13,17284.59,146965557749,327,13116632.22218036,,2491.21021965,102.58191248736115,281255547,541.21021965,16737200.0,0.2671
2017-12-14,16316.95,147161074039,303,13094036.81783552,,2918.33537203,102.54948707409193,281673329,593.33537203,16739525.0,0.2663
2017-12-15,16525.63,147354793611,337,13466860.989525398,,2964.98975202,100.79156648927008,282171656,652.48975202,16741837.5,0.2647
2017-12-16,17575.08,147534180228,331,13613731.117766865,,2706.58308946,98.92787774522331,282572702,594.08308946,16743950.0,0.2636
2017-12-17,19193.72,147714363661,295,13579838.011249606,,2669.50956816,99.47886552106691,282939811,532.00956816,16746087.5,0.2633
2017-12-18,18987.29,147906815283,277,13817089.756870436,,2844.86926706,99.64974469974942,283329207,532.36926706,16748400.0,0.2629
2017-12-19,18936.21,148096581354,312,14306109.71905506,,2866.63199238,97.66290562314724,283727437,591.63199238,16750675.0,0.2621
2017-12-20,17534.59,148245066571,454,14405919.744517865,,2423.60871184,89.64753572713066,284106087,673.60871184,16752425.0,0.2606
2017-12-21,16496.8,148390891012,631,14113591.517254893,,2620.78471408,82.43892935877244,284476597,920.78471408,16754125.0,0.2593
2017-12-22,15695.79,148527905137,831,13779353.80461119,,2788.20801564,80.7735380573463,284811183,1138.20801564,16755775.0,0.2579
2017-12-23,14048.59,148692712943,908,13931820.655156855,,3433.2489158,80.94449071858857,285191350,1495.7489158,16757712.5,0.2567
2017-12-24,14436.77,148839957790,717,13848863.35114506,,2792.57708486,78.23369934820181,285498693,1055.07708486,16759450.0,0.2559
2017-12-25,13969.42,149001715659,534,13780661.576267133,,2763.17647728,78.16357611925021,285773234,863.17647728,16761350.0,0.2561
2017-12-26,13927.91,149143861427,488,13155477.122517563,,2381.19557742,79.08318524391836,286002699,693.69557742,16763037.5,0.2562
2017-12-27,15661.17,149292586280,486,13182080.71629414,,2497.07436876,70.4794574562995,286250257,722.07436876,16764812.5,0.2563
2017-12-28,15417.13,149459606964,477,13448116.654059915,,2746.82795861,70.3549465173095,286562347,796.82795861,16766762.5,0.256
2017-12-29,14438.05,149620705581,481,13674247.201160826,,2637.39241591,69.98375098731465,286865528,774.89241591,16768625.0,0.2556
2017-12-30,14437.32,149793544252,459,13807265.17004371,,2855.91648596,73.34747194236512,287222482,793.41648596,16770687.5,0.2549
2017-12-31,12618.55,149945822458,502,13913679.54515002,,2602.37175998,73.28037912066866,287560674,764.87175998,16772525.0,0.2541
2018-01-01,13805.34,150114960129,321,14059999.310921196,,2581.21958478,70.90794354831715,287853824,543.71958478,16774562.5,0.2543
2018-01-02,13458.79,150277699395,293,14403625.439530225,,2427.22516962,69.7141463450406,288095605,477.22516962,16776512.5,0.2548
2018-01-03,14755.98,150455826593,365,14859847.519587385,,2787.37813769,69.30377211395424,288439440,649.87813769,16778650.0,0.2544
2018-01-04,15139.61,150623021470,449,14937849.815520095,,2712.52044737,66.38131017650564,288836539,750.02044737,16780612.5,0.2532
2018-01-05,15134.61,150802136382,434,15259817.611426005,,2877.01786747,66.04296835644622,289261469,777.01786747,16782712.5,0.2515
2018-01-06,16880.48,150955003735,461,15026109.1076757,,2491.81373645,65.37128586599724,289601053,704.31373645,16784500.0,0.2502
2018-01-07,17095.19,151131907981,387,15374680.49735819,,2784.20594719,60.81738521117631,289957691,684.20594719,16786600.0,0.2495
2018-01-08,16083.1,151301801040,410,15428139.724961596,,2720.87961422,65.8098575055851,290330419,695.87961422,16788625.0,0.2484
2018-01-09,14951.05,151476260845,399,15565278.744739033,,2771.36860616,58.25242499004688,290676440,696.36860616,16790700.0,0.2476
2018-01-10,14407.21,151649659627,429,15469281.430894826,,2792.97217054,57.843467205671594,291031478,742.97217054,16792750.0,0.2467
2018-01-11,14881.95,151824782402,411,15592706.54869452,,2794.0134138,52.003462281983396,291379345,719.0134138,16794825.0,0.24600000000000002
2018-01-12,13138.43,152028966482,340,15935554.098138107,,3106.42854137,51.811005472592065,291714119,693.92854137,16797237.5,0.2463
2018-01-13,13874.01,152216530766,333,16415540.667359134,,2849.0916385,53.36083814953132,292019024,624.0916384999999,16799462.5,0.2466
2018-01-14,14191.06,152367691094,349,16468932.151349826,,2389.29185146,53.035941665681015,292283477,526.79185146,16801325.0,0.2465
2018-01-15,13623.61,152530581645,302,16699532.967324495,,2429.4216004,55.52227500868656,292519674,491.9216004,16803262.5,0.2469
2018-01-16,13571.21,152689469237,320,16796173.241956927,,2383.8238380999996,54.12859590811993,292791963,508.8238381,16805137.5,0.2468
2018-01-17,11504.56,152856539342,368,17062630.200721115,,2601.4884903,54.31065114982439,293098292,613.9884903,16807125.0,0.2464
2018-01-18,11033.58,153033784697,380,17428227.24901984,,2761.85829411,54.39671547760069,293412701,674.35829411,16809212.5,0.2463
2018-01-19,11274.29,153215631791,358,17518474.864037,,2813.00532303,54.231990020100696,293720767,650.50532303,16811375.0,0.2463
2018-01-20,11561.56,153388473069,283,17687863.115230292,,2552.35540963,54.31048228353556,293963593,489.85540963,16813437.5,0.2471
2018-01-21,12739.89,153587284152,212,18146671.729131613,,2646.73848714,54.39666595739678,294200084,421.73848714,16815662.5,0.2482
2018-01-22,11553.79,153787570563,172,18652943.303091694,,2681.75336341,56.05792513912047,294417746,344.25336341,16818000.0,0.2497
2018-01-23,10797.45,153967611258,175,18921900.07675799,,2402.51725095,57.20208767063036,294667996,315.01725095,16820087.5,0.2504
2018-01-24,10854.93,154156924365,153,19206677.83711053,,2502.326689,55.44981507752778,294934255,289.826689,16822300.0,0.2512
2018-01-25,11382.11,154346116581,147,19349066.717286807,,2477.62329857,54.126603505498714,295186059,277.62329857,16824500.0,0.252
2018-01-26,11141.34,154520793076,129,19532771.529819906,,2199.48640539,53.86494590603653,295424676,224.48640539,16826475.0,0.2527
2018-01-27,11122.14,154682728516,126,19787587.23250274,,2141.75700944,56.42806209799154,295643682,204.25700944,16828412.5,0.2533
2018-01-28,11417.62,154844758841,104,19873701.44382448,,2130.3487012,57.43492743169074,295836234,167.8487012,16830375.0,0.254
2018-01-29,11677.52,155006782530,95,19835912.442750048,,2128.96155049,52.158403056713325,296050090,153.96155049,16832350.0,0.2545
2018-01-30,11157.56,155156610322,96,19929686.49759973,,1994.44277099,52.156443343105366,296280251,144.44277099,16834200.0,0.2547
2018-01-31,9976.43,155322971783,98,20216478.373408657,,2250.17806227,51.46429508349018,296519972,162.67806227,16836287.5,0.2553
2018-02-01,10162.78,155446037934,135,19594807.846899167,,1628.90186562,51.48174511869579,296728449,166.40186562,16837750.0,0.2553
2018-02-02,9002.8,155614540374,127,19631779.18245935,,2213.44974197,51.477213152537175,296981107,213.44974197,16839750.0,0.2557
2018-02-03,8822.06,155786321426,159,19872092.863600563,,2373.10463807,50.22296558021297,297219014,273.10463807,16841850.0,0.2563
2018-02-04,9184.39,155943672189,91,19890578.531380653,,2117.44781508,50.44019673892382,297410005,142.44781508,16843825.0,0.2573
2018-02-05,8242.03,156119579699,63,20260291.88698253,,2336.55081445,50.447566384413435,297582804,111.55081445,16846050.0,0.2585
2018-02-06,7003.06,156324276643,87,20944261.59484599,,2489.70558783,49.862487275080916,297804410,177.20558783,16848362.5,0.26
2018-02-07,7744.27,156505723101,90,21327603.83547446,,2288.03034995,42.78114744074607,298049615,163.03034995,16850487.5,0.2609
2018-02-08,7655.3,156656659244,80,22043211.73547691,,1882.92437808,42.71345444320686,298257428,120.42437808,16852250.0,0.2617
2018-02-09,8218.58,156794117071,65,21759791.876235094,,1727.30968325,,298435028,89.80968325,16853887.5,0.2627
2018-02-10,8750.99,156939388194,63,21410144.292632632,,1779.27776842,,298614008,91.77776842,16855575.0,0.2636
2018-02-11,8508.35,157087164513,56,21408668.62259129,,1870.47161526,,298790456,82.97161526,16857362.5,0.2649
2018-02-12,8094.53,157238536526,41,21200794.83270828,,1949.80565643,,298938478,62.30565643,16859250.0,0.2666
2018-02-13,8897.55,157411559970,40,21169737.43541496,,2144.39268325,,299124293,69.39268325,16861325.0,0.2685
2018-02-14,8528.87,157581743129,42,21047251.00859482,,2120.69221437,,299312756,70.69221437,16863375.0,0.2702
2018-02-15,9443.91,157763603347,35,21822998.37845573,,2300.93169877,,299510670,63.43169877,16865612.5,0.2723
2018-02-16,10033.82,157902789535,46,21822998.37845573,,1701.00018795,,299706704,63.50018795,16867250.0,0.2729
2018-02-17,10146.78,158058130479,37,22272115.276796266,,2020.28390098,,299892034,57.78390098,16869212.5,0.2743
2018-02-18,11083.01,158202143816,33,22394601.703616407,,1910.35220473,,300064198,47.85220473,16871075.0,0.2756
2018-02-19,10413.23,158359895475,28,22619160.15278667,,2069.85614147,,300224685,44.85614147,16873100.0,0.2774
2018-02-20,11167.99,158523679971,32,22537502.53490657,,2077.03899365,,300416480,52.03899365,16875125.0,0.2789
2018-02-21,11166.86,158665891697,36,22200854.296977583,,1813.23718511,,300610626,50.73718511,16876887.5,0.2797
2018-02-22,10405.73,158832982920,24,22155981.44351837,,2153.3897929,,300819125,40.8897929,16879000.0,0.2804
2018-02-23,9751.88,158969783882,27,22663863.2535345,,1899.48605498,,301001986,36.98605498,16880862.5,0.2807
2018-02-24,10154.74,159118638439,52,22619613.70977571,,1928.10460372,,301182867,78.10460372,16882712.5,0.2819
2018-02-25,9647.38,159265694046,63,22674608.88911424,,1904.65180174,,301336133,92.15180174,16884525.0,0.2833
2018-02-26,9589.72,159385225315,34,23019494.586754017,,2178.64154587,,301480249,41.14154587,16886662.5,0.2838
2018-02-27,10319.77,159527993705,33,22723675.15776508,,1809.40460191,,301672389,46.90460191,16888425.0,0.2844
2018-02-28,10570.91,159689566043,31,23129455.071296595,,2049.92918084,,301887918,49.92918084,16890425.0,0.285
2018-03-01,10285.33,159853689505,32,22830459.34553653,,1990.10460963,,302078254,52.60460963,16892362.5,0.28600000000000003
2018-03-02,10913.05,160030293278,29,23172168.746405177,,2114.29215931,,302315119,51.79215931,16894425.0,0.2866
2018-03-03,11038.13,160164396750,31,23343023.44683949,,1991.38429133,,302508162,41.38429133,16896375.0,0.2867
2018-03-04,11423.62,160340319417,22,24090512.761239666,,2288.76177813,,302688174,38.76177813,16898625.0,0.2888
2018-03-05,11464.59,160488504337,22,23599305.49749098,,1882.2838815000002,,302843169,32.2838815,16900475.0,0.2906
2018-03-06,11392.99,160640159546,30,24069842.792469867,,1908.07757579,,303049094,45.57757579,16902337.5,0.2917
2018-03-07,10722.96,160799070695,23,24298177.084863115,,1987.29344728,,303258028,37.29344728,16904287.5,0.2931
2018-03-08,9910.96,160960226814,21,24656663.69516294,,1997.05376007,,303471018,34.55376007,16906250.0,0.2945
2018-03-09,9323.68,161125000524,21,24918422.58059549,,2059.60606843,,303661059,34.60606843,16908275.0,0.2965
2018-03-10,9277.5,161274855277,24,24998502.92185464,,1860.46128841,,303863384,35.46128841,16910100.0,0.2973
2018-03-11,8764.24,161417211839,31,24425810.38100005,,1794.81317464,,304013029,44.81317464,16911850.0,0.2993
2018-03-12,9546.36,161571903279,23,24840322.33363941,,1947.73706153,,304170416,35.23706153,16913762.5,0.3016
2018-03-13,9104.62,161721808203,22,25120739.895260926,,2045.23769198,,304355807,32.73769198,16915775.0,0.3031
2018-03-14,9168.13,161864434753,43,25167476.15553117,,2036.77022996,,304555166,61.77022996,16917750.0,0.3039
2018-03-15,8218.92,161972901232,34,24863690.463774536,,1836.79209101,,304748399,36.79209101,16919550.0,0.3039
2018-03-16,8285.09,162081139916,33,24443064.12134225,,1836.09962604,,304949630,36.09962604,16921350.0,0.3037
2018-03-17,8273.12,162188836215,28,24676745.42269352,,1979.72433615,,305138042,29.72433615,16923300.0,0.3034
2018-03-18,7858.96,162264228898,28,24887058.59390965,,1883.73281633,,305289623,21.23281633,16925162.5,0.303
2018-03-19,8256.4,162369348896,24,25024693.43986341,,1912.74231786,,305454285,25.24231786,16927050.0,0.303
2018-03-20,8572.45,162475276593,29,25073739.768090546,,1968.52005649,,305647934,31.02005649,16928987.5,0.3029
2018-03-21,8913.9,162575626891,31,24504394.823242344,,1618.95688638,,305841283,31.45688638,16930575.0,0.3027
2018-03-22,8896.42,162680407981,30,24876931.97125083,,1931.35347671,,306040697,31.35347671,16932475.0,0.3025
2018-03-23,8705.42,162791210064,24,25028166.941711955,,1814.52331673,,306221261,27.02331673,16934262.5,0.3028
2018-03-24,8915.86,162900914750,24,24653093.0421656,,1688.49317052,,306398735,25.99317052,16935925.0,0.3029
2018-03-25,8527.32,162995003340,23,25007146.06285284,,1972.08796423,,306558292,22.08796423,16937875.0,0.3031
2018-03-26,8457.48,163073734547,26,24613719.96943529,,1708.24818629,,306696059,20.74818629,16939562.5,0.303
2018-03-27,8156.53,163180382402,25,24490774.31524231,,1902.01691798,,306883686,27.01691798,16941437.5,0.3031
2018-03-28,7795.21,163296381594,23,25105502.58620723,,1926.97107627,,307069266,26.97107627,16943337.5,0.3034
2018-03-29,7938.14,163394501488,25,24687487.361951087,,1712.21775869,,307250436,24.71775869,16945025.0,0.3032
2018-03-30,7089.22,163496546398,26,24908789.53949845,,1926.66685703,,307440144,26.66685703,16946925.0,0.3031
2018-03-31,6855.61,163598151069,25,25621874.333817754,,2050.66543798,,307624253,25.66543798,16948950.0,0.3026
2018-04-01,6946.3,163684033484,23,24933378.67033705,,1620.15724264,,307773675,20.15724264,16950550.0,0.3026
2018-04-02,6804.15,163757303380,25,25653102.32381788,,2043.07397679,,307907738,18.07397679,16952575.0,0.3024
2018-04-03,7058.09,163844847124,24,25854386.928916376,,1971.25429434,,308075035,21.25429434,16954525.0,0.3022
2018-04-04,7414.48,163957610931,23,26181029.039108302,,2063.21698913,,308278798,25.71698913,16956562.5,0.3022
2018-04-05,6786.98,164063127045,23,26526747.47808067,,1862.13334642,,308462871,24.63334642,16958400.0,0.302
2018-04-06,6778.28,164163489049,24,26678853.82150197,,1974.38706244,,308644434,24.38706244,16960350.0,0.3018
2018-04-07,6618.33,164276034785,30,26136262.599127155,,1759.28436507,,308814471,34.28436507,16962075.0,0.3016
2018-04-08,6898.57,164373480476,28,27476916.42588832,,2277.335041,,308970516,27.335040999999997,16964325.0,0.302
2018-04-09,7025.95,164444667016,30,27451982.74492109,,2033.63758237,,309110447,21.13758237,16966337.5,0.3016
2018-04-10,6775.45,164552597549,21,27227579.61621601,,1859.66597774,,309284709,22.16597774,16968175.0,0.3018
2018-04-11,6831.58,164664199678,21,27252513.29718325,,2073.24923046,,309473129,23.24923046,16970225.0,0.3017
2018-04-12,6942.33,164765524570,22,27601584.83072448,,2034.88470178,,309653245,22.38470178,16972237.5,0.3018
2018-04-13,7936.65,164895268381,28,27551717.46879002,,1961.66443907,,309869925,36.66443907,16974162.5,0.3019
2018-04-14,7873.43,165012627056,30,28224926.85490525,,2098.13127168,,310083401,35.63127168,16976225.0,0.3015
2018-04-15,8021.41,165124635522,22,27472139.497872185,,1736.78699186,,310248581,24.28699186,16977937.5,0.3017
2018-04-16,8354.69,165262726315,17,27901976.42698133,,2061.4083682,,310419421,23.9083682,16979975.0,0.3023
2018-04-17,8050.08,165396207063,19,28081059.67229224,,1787.84549551,,310613865,25.34549551,16981737.5,0.3032
2018-04-18,7892.2,165515385476,22,28408830.775893357,,2051.49631704,,310818121,26.49631704,16983762.5,0.3033
2018-04-19,8160.94,165623010786,23,28756873.357183475,,2025.24455727,,311018722,25.24455727,16985762.5,0.3031
2018-04-20,8281.26,165736057555,25,29770217.79215833,,2252.9884897,,311234182,27.9884897,16987987.5,0.3026
2018-04-21,8862.02,165850465703,26,29391435.649633724,,1741.979585,,311444988,29.479584999999997,16989700.0,0.3021
2018-04-22,8908.73,165968829156,24,29991260.86697319,,2015.46629462,,311636268,27.96629462,16991687.5,0.3023
2018-04-23,8791.7,166057565175,24,29909466.519154165,,2021.40437708,,311805408,21.40437708,16993687.5,0.3019
2018-04-24,8935.74,166174224784,25,30236643.91043024,,1941.42087292,,312032938,28.92087292,16995600.0,0.3016
2018-04-25,9644.63,166328599824,43,30154849.562611226,,2054.31899638,,312287053,66.81899638,16997587.5,0.3019
2018-04-26,8836.12,166459242700,72,29146052.60617667,,1631.39101724,,312504860,93.89101724,16999125.0,0.302
2018-04-27,9271.67,166584132762,54,28137255.64974212,,1830.03569129,,312722259,67.53569129,17000887.5,0.3019
2018-04-28,8937.57,166719889051,40,28457858.41685828,,1829.70890811,,312935048,54.70890811,17002662.5,0.3018
2018-04-29,9347.32,166824471439,38,27778760.67241959,,1639.77294342,,313130146,39.77294342,17004262.5,0.3013
2018-04-30,9397.83,166924219975,36,27929273.775836106,,2010.45168917,,313314116,35.45168917,17006237.5,0.301
2018-05-01,9232.82,167040755784,31,28184952.79445085,,1974.16955352,,313529874,36.66955352,17008175.0,0.3008
2018-05-02,9072.29,167147213301,30,28362730.680473704,,2006.73459113,,313728199,31.73459113,17010150.0,0.3004
2018-05-03,9220.91,167268961644,32,29007915.36204785,,1788.45490479,,313939235,38.45490479,17011900.0,0.3005
2018-05-04,9669.56,167402396436,30,29476521.68787711,,1926.86712061,,314167340,39.36712061,17013787.5,0.3005
2018-05-05,9691.52,167537082802,30,29362271.60381557,,1765.61858587,,314392057,40.61858587,17015512.5,0.3004
2018-05-06,9822.5,167650420610,28,30304834.79732327,,2043.73119856,,314588183,31.23119856,17017525.0,0.3005
2018-05-07,9622.49,167755619236,29,29705021.85600019,,1743.34096217,,314760991,30.84096217,17019237.5,0.3006
2018-05-08,9365.64,167885462286,28,29562209.250923265,,1910.91663756,,314965957,35.91663756,17021112.5,0.301
2018-05-09,9175.76,168013971457,27,29019521.35163095,,1772.55532641,,315185724,35.05532641,17022850.0,0.3011
2018-05-10,9309.57,168129382948,26,29590771.77193865,,2029.73668717,,315390594,29.73668717,17024850.0,0.301
2018-05-11,8989.42,168245530577,24,29676459.334984805,,1952.49013678,,315606115,27.49013678,17026775.0,0.3008
2018-05-12,8423.83,168381743645,28,29472138.744738825,,1625.64838368,,315813295,38.14838368,17028362.5,0.3009
2018-05-13,8480.4,168484959797,27,29729129.602440804,,2090.5897675,,315994730,28.089767499999997,17030425.0,0.3009
2018-05-14,8680.21,168570841624,27,30171351.48208753,,1873.48131033,,316154408,23.48131033,17032275.0,0.3007
2018-05-15,8686.04,168686880891,31,29771418.722722955,,1685.49278732,,316365868,35.49278732,17033925.0,0.3006
2018-05-16,8472.71,168799472421,33,30097660.3271125,,1861.97293637,,316574211,36.97293637,17035750.0,0.3003
2018-05-17,8346.51,168910366044,30,30795200.33841475,,2270.50292855,,316788368,33.00292855,17037987.5,0.3
2018-05-18,8057.03,169026211900,51,30281017.49498864,,1708.60777404,,316978927,58.60777404,17039637.5,0.3004
2018-05-19,8245.38,169149796741,54,30898997.44386596,,1916.88060023,,317195494,66.88060023,17041487.5,0.3003
2018-05-20,8233.97,169236542006,35,30575293.661120698,,1954.9909499000003,,317363150,29.9909499,17043412.5,0.3
2018-05-21,8522.48,169319274673,30,30457583.19466788,,1824.85185587,,317523157,24.85185587,17045212.5,0.2998
2018-05-22,8397.13,169435481594,27,31193273.609998014,,1993.64895886,,317724499,31.14895886,17047175.0,0.3
2018-05-23,7991.25,169543041932,25,31340411.693064045,,1914.5929604000003,,317931673,27.0929604,17049062.5,0.2998
2018-05-24,7515.67,169663087287,26,30840142.210639544,,2055.75196457,,318154381,30.75196457,17051087.5,0.2996
2018-05-25,7577.51,169765085479,29,31329446.291746754,,1816.82149238,,318357426,29.32149238,17052875.0,0.2992
2018-05-26,7458.49,169876358248,28,32357235.3087466,,2230.66905461,,318556376,30.66905461,17055075.0,0.299
2018-05-27,7328.8,169954129375,29,32780259.37685949,,2047.28223089,,318712372,22.28223089,17057100.0,0.2986
2018-05-28,7343.16,170027962763,26,33558730.93241982,,2069.22284934,,318855920,19.22284934,17059150.0,0.2983
2018-05-29,7110.37,170141891664,28,33709958.18674692,,1981.6009075999998,,319049027,31.6009076,17061100.0,0.2986
2018-05-30,7460.28,170255908412,23,33517794.90957245,,1764.05897795,,319254081,26.55897795,17062837.5,0.2985
2018-05-31,7373.11,170365314105,21,34072425.97267202,,2197.62953788,,319459146,22.62953788,17065012.5,0.2984
2018-06-01,7490.13,170484465373,18,34898238.81042979,,2146.80760182,,319665580,21.80760182,17067137.5,0.2984
2018-06-02,7518.42,170602484702,17,34592382.20385284,,2094.70753491,,319867604,19.70753491,17069212.5,0.2978
2018-06-03,7636.52,170697688622,17,34286525.59727589,,1916.3285704999998,,320043569,16.328570499999998,17071112.5,0.2976
2018-06-04,7711.4,170827518518,12,34255939.936618194,,2053.23954686,,320210930,15.73954686,17073150.0,0.2981
2018-06-05,7493.28,171020385221,11,35081752.774375945,,2307.85728666,,320416637,20.35728666,17075437.5,0.2994
2018-06-06,7618.61,171168866322,13,36970440.24344955,,2206.07627282,,320631054,18.57627282,17077625.0,0.2999
2018-06-07,7659.78,171314751347,13,36806214.50142492,,1857.05937972,,320838362,19.55937972,17079462.5,0.3003
2018-06-08,7685.48,171469522604,13,36623986.38944837,,1808.1210188999999,,321045840,20.6210189,17081250.0,0.3009
